category,file,line
filter_bypass,AISAM-BE/AISAM.Repositories/AccessLinkValidation.cs,47
filter_bypass,AISAM-BE/AISAM.Repositories/AccessLinkValidation.cs,54
filter_bypass,AISAM-BE/AISAM.Repositories/AccessLinkValidation.cs,57
filter_bypass,AISAM-BE/AISAM.Repositories/AccessLinkValidation.cs,63
sensitive_projection,AISAM-BE/AISAM.Repositories/AISAMContext.cs,29
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,119
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,124
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,143
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,172
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,179
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,188
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,197
sensitive_projection,AISAM-BE/AISAM.Repositories/AISAMContext.cs,278
sensitive_projection,AISAM-BE/AISAM.Repositories/AISAMContext.cs,303
sensitive_projection,AISAM-BE/AISAM.Repositories/AISAMContext.cs,317
sensitive_projection,AISAM-BE/AISAM.Repositories/AISAMContext.cs,322
sensitive_projection,AISAM-BE/AISAM.Repositories/AISAMContext.cs,323
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,355
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,360
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,402
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,407
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,420
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,427
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,436
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,442
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,508
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,521
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,548
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,555
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,618
attribution,AISAM-BE/AISAM.Repositories/AISAMContext.cs,626
filter_bypass,AISAM-BE/AISAM.Repositories/AnalyticsVisibilityQueries.cs,15
attribution,AISAM-BE/AISAM.Repositories/AnalyticsVisibilityQueries.cs,38
sensitive_projection,AISAM-BE/AISAM.Repositories/AnalyticsVisibilityQueries.cs,47
sensitive_projection,AISAM-BE/AISAM.Repositories/AnalyticsVisibilityQueries.cs,49
sensitive_projection,AISAM-BE/AISAM.Repositories/AnalyticsVisibilityQueries.cs,54
sensitive_projection,AISAM-BE/AISAM.Repositories/AnalyticsVisibilityQueries.cs,56
attribution,AISAM-BE/AISAM.Repositories/ExecutionAttributionPersistence.cs,18
attribution,AISAM-BE/AISAM.Repositories/ExecutionAttributionPersistence.cs,19
attribution,AISAM-BE/AISAM.Repositories/ExecutionAttributionPersistence.cs,24
attribution,AISAM-BE/AISAM.Repositories/ExecutionAttributionPersistence.cs,35
filter_bypass,AISAM-BE/AISAM.Repositories/ExecutionAttributionPersistence.cs,76
filter_bypass,AISAM-BE/AISAM.Repositories/ExecutionAttributionPersistence.cs,80
attribution,AISAM-BE/AISAM.Repositories/ExecutionAttributionPersistence.cs,102
sensitive_projection,AISAM-BE/AISAM.Repositories/MemberVisibilityQueries.cs,21
sensitive_projection,AISAM-BE/AISAM.Repositories/MemberVisibilityQueries.cs,24
attribution,AISAM-BE/AISAM.Repositories/MutationAuthorizationPersistence.cs,30
filter_bypass,AISAM-BE/AISAM.Repositories/MutationAuthorizationPersistence.cs,53
persistence,AISAM-BE/AISAM.Repositories/MutationAuthorizationPersistence.cs,78
persistence,AISAM-BE/AISAM.Repositories/MutationAuthorizationPersistence.cs,103
persistence,AISAM-BE/AISAM.Repositories/MutationAuthorizationPersistence.cs,107
persistence,AISAM-BE/AISAM.Repositories/MutationAuthorizationPersistence.cs,110
persistence,AISAM-BE/AISAM.Repositories/MutationAuthorizationPersistence.cs,147
persistence,AISAM-BE/AISAM.Repositories/MutationAuthorizationPersistence.cs,148
persistence,AISAM-BE/AISAM.Repositories/MutationAuthorizationPersistence.cs,153
filter_bypass,AISAM-BE/AISAM.Repositories/WorkspaceAccountingQueries.cs,19
filter_bypass,AISAM-BE/AISAM.Repositories/WorkspaceAccountingQueries.cs,25
filter_bypass,AISAM-BE/AISAM.Repositories/WorkspaceAccountingQueries.cs,31
sensitive_projection,AISAM-BE/AISAM.Repositories/IRepositories/IAdCampaignRepository.cs,19
sensitive_projection,AISAM-BE/AISAM.Repositories/IRepositories/IAdCampaignRepository.cs,20
persistence,AISAM-BE/AISAM.Repositories/IRepositories/IAutomationRepository.cs,11
attribution,AISAM-BE/AISAM.Repositories/IRepositories/IBrandRepository.cs,10
attribution,AISAM-BE/AISAM.Repositories/IRepositories/IContentCalendarRepository.cs,10
attribution,AISAM-BE/AISAM.Repositories/IRepositories/IContentCalendarRepository.cs,11
attribution,AISAM-BE/AISAM.Repositories/IRepositories/IContentCalendarRepository.cs,12
attribution,AISAM-BE/AISAM.Repositories/IRepositories/IContentCalendarRepository.cs,13
attribution,AISAM-BE/AISAM.Repositories/IRepositories/IContentRepository.cs,12
attribution,AISAM-BE/AISAM.Repositories/IRepositories/IConversationRepository.cs,10
sensitive_projection,AISAM-BE/AISAM.Repositories/IRepositories/ICreditWalletRepository.cs,5
sensitive_projection,AISAM-BE/AISAM.Repositories/IRepositories/ICreditWalletRepository.cs,7
sensitive_projection,AISAM-BE/AISAM.Repositories/IRepositories/ICreditWalletRepository.cs,8
sensitive_projection,AISAM-BE/AISAM.Repositories/IRepositories/ICreditWalletRepository.cs,9
attribution,AISAM-BE/AISAM.Repositories/IRepositories/INotificationRepository.cs,9
attribution,AISAM-BE/AISAM.Repositories/IRepositories/INotificationRepository.cs,10
attribution,AISAM-BE/AISAM.Repositories/IRepositories/INotificationRepository.cs,17
attribution,AISAM-BE/AISAM.Repositories/IRepositories/INotificationRepository.cs,18
attribution,AISAM-BE/AISAM.Repositories/IRepositories/IPaymentRepository.cs,11
attribution,AISAM-BE/AISAM.Repositories/IRepositories/IPerformanceReportRepository.cs,8
attribution,AISAM-BE/AISAM.Repositories/IRepositories/IPostRepository.cs,16
attribution,AISAM-BE/AISAM.Repositories/IRepositories/ISocialAccountRepository.cs,10
attribution,AISAM-BE/AISAM.Repositories/IRepositories/ISocialAccountRepository.cs,11
attribution,AISAM-BE/AISAM.Repositories/IRepositories/ISocialAccountRepository.cs,12
attribution,AISAM-BE/AISAM.Repositories/IRepositories/ISubscriptionRepository.cs,8
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,101
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,120
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,133
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,140
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,146
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,152
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,169
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,191
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,205
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,209
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,215
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,217
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,220
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,222
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,225
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,286
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,296
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,306
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,330
persistence,AISAM-BE/AISAM.Repositories/Repository/AdCampaignRepository.cs,350
persistence,AISAM-BE/AISAM.Repositories/Repository/AiGenerationRepository.cs,64
persistence,AISAM-BE/AISAM.Repositories/Repository/AiGenerationRepository.cs,72
persistence,AISAM-BE/AISAM.Repositories/Repository/AuditLogRepository.cs,57
persistence,AISAM-BE/AISAM.Repositories/Repository/AutomationRepository.cs,17
persistence,AISAM-BE/AISAM.Repositories/Repository/AutomationRepository.cs,36
persistence,AISAM-BE/AISAM.Repositories/Repository/AutomationRepository.cs,37
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/AutomationRepository.cs,57
attribution,AISAM-BE/AISAM.Repositories/Repository/BrandRepository.cs,98
attribution,AISAM-BE/AISAM.Repositories/Repository/BrandRepository.cs,113
persistence,AISAM-BE/AISAM.Repositories/Repository/BrandRepository.cs,156
persistence,AISAM-BE/AISAM.Repositories/Repository/BrandRepository.cs,164
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,26
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,31
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,49
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,56
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,78
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,82
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,88
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,92
persistence,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,267
persistence,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,277
persistence,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,283
persistence,AISAM-BE/AISAM.Repositories/Repository/ContentCalendarRepository.cs,296
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentRepository.cs,31
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentRepository.cs,42
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentRepository.cs,91
persistence,AISAM-BE/AISAM.Repositories/Repository/ContentRepository.cs,124
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentRepository.cs,158
persistence,AISAM-BE/AISAM.Repositories/Repository/ContentRepository.cs,210
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentRepository.cs,244
attribution,AISAM-BE/AISAM.Repositories/Repository/ContentRepository.cs,308
persistence,AISAM-BE/AISAM.Repositories/Repository/ContentRepository.cs,336
persistence,AISAM-BE/AISAM.Repositories/Repository/ContentRepository.cs,346
attribution,AISAM-BE/AISAM.Repositories/Repository/ConversationRepository.cs,24
attribution,AISAM-BE/AISAM.Repositories/Repository/ConversationRepository.cs,28
attribution,AISAM-BE/AISAM.Repositories/Repository/ConversationRepository.cs,78
persistence,AISAM-BE/AISAM.Repositories/Repository/ConversationRepository.cs,95
persistence,AISAM-BE/AISAM.Repositories/Repository/ConversationRepository.cs,103
persistence,AISAM-BE/AISAM.Repositories/Repository/ConversationRepository.cs,110
persistence,AISAM-BE/AISAM.Repositories/Repository/CreditUsageRecordRepository.cs,28
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/CreditWalletRepository.cs,7
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/CreditWalletRepository.cs,11
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/CreditWalletRepository.cs,16
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/CreditWalletRepository.cs,18
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/CreditWalletRepository.cs,22
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/CreditWalletRepository.cs,26
persistence,AISAM-BE/AISAM.Repositories/Repository/CreditWalletRepository.cs,27
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/CreditWalletRepository.cs,31
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/CreditWalletRepository.cs,34
persistence,AISAM-BE/AISAM.Repositories/Repository/CreditWalletRepository.cs,35
attribution,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,23
attribution,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,28
attribution,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,50
attribution,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,56
attribution,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,60
attribution,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,66
attribution,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,67
attribution,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,69
attribution,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,71
persistence,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,73
persistence,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,80
persistence,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,93
persistence,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,99
persistence,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,106
attribution,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,112
persistence,AISAM-BE/AISAM.Repositories/Repository/NotificationRepository.cs,120
attribution,AISAM-BE/AISAM.Repositories/Repository/PaymentRepository.cs,37
attribution,AISAM-BE/AISAM.Repositories/Repository/PaymentRepository.cs,45
persistence,AISAM-BE/AISAM.Repositories/Repository/PaymentRepository.cs,106
persistence,AISAM-BE/AISAM.Repositories/Repository/PaymentRepository.cs,113
attribution,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,20
attribution,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,27
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,72
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,74
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,99
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,107
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,114
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,118
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,119
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,167
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,169
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,193
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,207
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,219
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,226
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,229
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,263
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,273
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,278
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,307
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,308
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,310
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,326
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,330
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,331
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,334
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,372
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,383
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,396
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,450
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,461
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,463
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,481
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,483
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,489
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,492
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,532
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,573
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,578
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,610
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,612
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,633
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,645
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,652
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,655
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,672
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,676
persistence,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,730
persistence,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,736
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,755
persistence,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,765
persistence,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,799
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,880
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,995
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,997
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1012
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1018
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1021
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1056
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1058
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1072
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1081
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1083
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1087
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1101
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1108
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1110
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1112
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1113
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/PerformanceReportRepository.cs,1114
persistence,AISAM-BE/AISAM.Repositories/Repository/PostRepository.cs,47
persistence,AISAM-BE/AISAM.Repositories/Repository/PostRepository.cs,54
attribution,AISAM-BE/AISAM.Repositories/Repository/PostRepository.cs,58
attribution,AISAM-BE/AISAM.Repositories/Repository/PostRepository.cs,62
persistence,AISAM-BE/AISAM.Repositories/Repository/ProductRepository.cs,161
persistence,AISAM-BE/AISAM.Repositories/Repository/ProductRepository.cs,169
persistence,AISAM-BE/AISAM.Repositories/Repository/ProfileRepository.cs,107
persistence,AISAM-BE/AISAM.Repositories/Repository/ProfileRepository.cs,115
persistence,AISAM-BE/AISAM.Repositories/Repository/ProfileRepository.cs,131
persistence,AISAM-BE/AISAM.Repositories/Repository/ProfileRepository.cs,147
persistence,AISAM-BE/AISAM.Repositories/Repository/SessionRepository.cs,47
persistence,AISAM-BE/AISAM.Repositories/Repository/SessionRepository.cs,54
persistence,AISAM-BE/AISAM.Repositories/Repository/SessionRepository.cs,64
persistence,AISAM-BE/AISAM.Repositories/Repository/SessionRepository.cs,80
persistence,AISAM-BE/AISAM.Repositories/Repository/SessionRepository.cs,90
attribution,AISAM-BE/AISAM.Repositories/Repository/SocialAccountRepository.cs,31
attribution,AISAM-BE/AISAM.Repositories/Repository/SocialAccountRepository.cs,35
attribution,AISAM-BE/AISAM.Repositories/Repository/SocialAccountRepository.cs,43
attribution,AISAM-BE/AISAM.Repositories/Repository/SocialAccountRepository.cs,46
attribution,AISAM-BE/AISAM.Repositories/Repository/SocialAccountRepository.cs,52
attribution,AISAM-BE/AISAM.Repositories/Repository/SocialAccountRepository.cs,55
persistence,AISAM-BE/AISAM.Repositories/Repository/SocialAccountRepository.cs,72
persistence,AISAM-BE/AISAM.Repositories/Repository/SocialAccountRepository.cs,80
persistence,AISAM-BE/AISAM.Repositories/Repository/SocialIntegrationRepository.cs,77
persistence,AISAM-BE/AISAM.Repositories/Repository/SocialIntegrationRepository.cs,85
attribution,AISAM-BE/AISAM.Repositories/Repository/SubscriptionRepository.cs,18
attribution,AISAM-BE/AISAM.Repositories/Repository/SubscriptionRepository.cs,26
persistence,AISAM-BE/AISAM.Repositories/Repository/SubscriptionRepository.cs,75
persistence,AISAM-BE/AISAM.Repositories/Repository/SubscriptionRepository.cs,83
attribution,AISAM-BE/AISAM.Repositories/Repository/SubscriptionRepository.cs,108
attribution,AISAM-BE/AISAM.Repositories/Repository/SubscriptionRepository.cs,129
persistence,AISAM-BE/AISAM.Repositories/Repository/SystemSettingRepository.cs,47
persistence,AISAM-BE/AISAM.Repositories/Repository/UserRepository.cs,50
persistence,AISAM-BE/AISAM.Repositories/Repository/UserRepository.cs,57
attribution,AISAM-BE/AISAM.Repositories/Repository/UserRepository.cs,106
persistence,AISAM-BE/AISAM.Repositories/Repository/UserRepository.cs,130
role_action,AISAM-BE/AISAM.Repositories/Repository/UserRepository.cs,140
role_action,AISAM-BE/AISAM.Repositories/Repository/UserRepository.cs,178
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceInvitationRepository.cs,89
role_action,AISAM-BE/AISAM.Repositories/Repository/WorkspaceInvitationRepository.cs,98
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/WorkspaceInvitationRepository.cs,120
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/WorkspaceInvitationRepository.cs,122
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/WorkspaceInvitationRepository.cs,132
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/WorkspaceInvitationRepository.cs,134
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/WorkspaceInvitationRepository.cs,135
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceInvitationRepository.cs,143
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceInvitationRepository.cs,152
role_action,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,59
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,78
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,80
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,85
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,91
role_action,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,103
role_action,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,108
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,114
role_action,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,164
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,170
role_action,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,194
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,212
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceMemberRepository.cs,216
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceRepository.cs,50
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceRepository.cs,58
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/WorkspaceRepository.cs,72
persistence,AISAM-BE/AISAM.Repositories/Repository/WorkspaceRepository.cs,100
sensitive_projection,AISAM-BE/AISAM.Repositories/Repository/WorkspaceRepository.cs,119
